Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_29,PET0586,,,36.9134,-99.23544,480,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_29,PET0587,,,36.9134,-99.23544,480,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_29,PET0588,,,36.9134,-99.23544,480,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0589,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0590,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0591,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0592,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0593,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0595,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0596,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0597,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_30,PET0598,,,36.40753,-99.55589,660,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0599,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0600,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0602,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0603,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0604,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0605,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0606,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_31,PET0607,,,35.19473,-100.72366,900,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0609,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0610,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0611,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0612,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0613,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0614,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0615,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0616,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0617,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_32,PET0800,,,31.74298,-110.68913,1475,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0618,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0619,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0620,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0621,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0622,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0623,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0624,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0625,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0626,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_33,PET0627,,,31.47593,-110.25758,1440,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0628,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0629,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0630,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0631,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0632,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0633,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0634,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0635,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0636,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_34,PET0637,,,31.38092,-110.06893,1315,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0638,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0639,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0640,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0641,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0642,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0643,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0644,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0645,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0646,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_35,PET0647,,,31.68887,-109.1337,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0648,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0649,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0650,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0651,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0652,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0653,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0654,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0655,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0656,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_36,PET0657,,,32.19631,-107.68668,1300,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0658,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0659,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0660,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0662,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0663,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0664N,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0665,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0666,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_37,PET0667,,,31.8201,-107.38806,1250,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0668,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0669,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0670,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0672,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0673,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0674,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0675,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0676,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_38,PET0677,,,31.79005,-107.20421,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0678,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0679,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0680,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0681,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0682,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0683,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0684,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0685,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_39,PET0687,,,31.81152,-106.68289,1265,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0688,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0689N,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0690N,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0691,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0692,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0693,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0694,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0695,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0696,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_40,PET0697,,,31.9985,-106.58418,1200,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0698,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0699,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0700,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0701,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0702,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0703,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0704,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0705,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0706,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_41,PET0707,,,32.24206,-107.06309,1345,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0708,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0709,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0710,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0711,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0712,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0713,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0714,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0715,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0716,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_42,PET0717,,,32.26828,-106.95863,1350,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0718,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0719,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0720,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0721,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0722,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0723,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0724,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0725,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0726,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_43,PET0727,,,32.42618,-106.54787,1615,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_44,PET0728,,,31.15031,-105.68665,1070,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_44,PET0730,,,31.15031,-105.68665,1070,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
